script,font_1,font_2,cosine_similarity,cosine_distance
Tamil,Catamaran[wght],TiroTamil-Regular,0.9489,0.0511
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Medium,0.9487,0.0513
Tamil,HindMadurai-Regular,MuktaMalar-Regular,0.9483,0.0517
Tamil,"NotoSerifTamil[wdth,wght]",TiroTamil-Italic,0.9483,0.0517
Tamil,HindMadurai-Regular,KarlaTamilInclined-Regular,0.9483,0.0517
Tamil,"NotoSansTamil[wdth,wght]",TiroTamil-Italic,0.9481,0.0519
Tamil,MeeraInimai-Regular,TiroTamil-Regular,0.9478,0.0522
Tamil,MuktaMalar-Light,"NotoSansTamilUI[wdth,wght]",0.9478,0.0522
Tamil,KarlaTamilInclined-Regular,"NotoSansTamilUI[wdth,wght]",0.9478,0.0522
Tamil,KarlaTamilInclined-Bold,"NotoSansTamil[wdth,wght]",0.9476,0.0524
Tamil,BalooThambi2[wght],Pavanam-Regular,0.9474,0.0526
Tamil,HindMadurai-Regular,KarlaTamilInclined-Bold,0.9472,0.0528
Tamil,MeeraInimai-Regular,"NotoSansTamilUI[wdth,wght]",0.9472,0.0528
Tamil,HindMadurai-Regular,MuktaMalar-Light,0.9472,0.0528
Tamil,HindMadurai-SemiBold,MuktaMalar-Bold,0.9471,0.0529
Tamil,MeeraInimai-Regular,MuktaMalar-Medium,0.9471,0.0529
Tamil,HindMadurai-Medium,"NotoSerifTamil-Italic[wdth,wght]",0.947,0.053
Tamil,HindMadurai-Bold,KarlaTamilUpright-Regular,0.9468,0.0532
Tamil,Arima[wght],BalooThambi2[wght],0.9468,0.0532
Tamil,KarlaTamilInclined-Regular,Kavivanar-Regular,0.9467,0.0533
Tamil,BalooThambi2[wght],HindMadurai-Bold,0.9466,0.0534
Tamil,HindMadurai-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9465,0.0535
Tamil,MuktaMalar-Bold,Pavanam-Regular,0.9463,0.0537
Tamil,"AnekTamil[wdth,wght]",Catamaran[wght],0.9461,0.0539
Tamil,Catamaran[wght],MuktaMalar-ExtraBold,0.9459,0.0541
Tamil,KarlaTamilUpright-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9457,0.0543
Tamil,HindMadurai-Regular,Lohit-Tamil,0.9454,0.0546
Tamil,KarlaTamilInclined-Bold,"NotoSansTamilUI[wdth,wght]",0.9451,0.0549
Tamil,Catamaran[wght],KarlaTamilUpright-Bold,0.945,0.055
Tamil,BalooThambi2[wght],"NotoSerifTamil-Italic[wdth,wght]",0.9448,0.0552
Tamil,HindMadurai-Light,"NotoSerifTamil-Italic[wdth,wght]",0.9447,0.0553
Tamil,HindMadurai-Bold,MuktaMalar-Bold,0.9445,0.0555
Tamil,Lohit-Tamil,"NotoSansTamilUI[wdth,wght]",0.9441,0.0559
Tamil,MuktaMalar-Bold,MuktaMalar-ExtraLight,0.9435,0.0565
Tamil,"AnekTamil[wdth,wght]",MeeraInimai-Regular,0.9435,0.0565
Tamil,HindMadurai-SemiBold,MuktaMalar-SemiBold,0.9433,0.0567
Tamil,BalooThambi2[wght],MuktaMalar-ExtraLight,0.9431,0.0569
Tamil,Catamaran[wght],KarlaTamilInclined-Bold,0.9425,0.0575
Tamil,HindMadurai-Regular,MeeraInimai-Regular,0.9425,0.0575
Tamil,HindMadurai-Regular,Pavanam-Regular,0.9424,0.0576
Tamil,BalooThambi2[wght],MeeraInimai-Regular,0.9424,0.0576
Tamil,HindMadurai-Medium,MeeraInimai-Regular,0.9422,0.0578
Tamil,Lohit-Tamil,TiroTamil-Regular,0.9421,0.0579
Tamil,BalooThambi2[wght],Lohit-Tamil,0.9415,0.0585
Tamil,Coiny-Regular,HindMadurai-Medium,0.9414,0.0586
Tamil,KarlaTamilInclined-Bold,MuktaMalar-ExtraLight,0.9414,0.0586
Tamil,KarlaTamilInclined-Bold,Pavanam-Regular,0.9414,0.0586
Tamil,KarlaTamilInclined-Regular,TiroTamil-Regular,0.9413,0.0587
Tamil,HindMadurai-Light,KarlaTamilInclined-Bold,0.941,0.059
Tamil,KarlaTamilInclined-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.941,0.059
Tamil,Kavivanar-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9409,0.0591
Tamil,HindMadurai-Medium,MuktaMalar-Medium,0.9407,0.0593
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Regular,0.9403,0.0597
Tamil,KarlaTamilUpright-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9402,0.0598
Tamil,Lohit-Tamil,"NotoSerifTamil[wdth,wght]",0.9401,0.0599
Tamil,Arima[wght],MuktaMalar-SemiBold,0.9397,0.0603
Tamil,MuktaMalar-ExtraBold,Pavanam-Regular,0.9395,0.0605
Tamil,Arima[wght],"NotoSansTamil[wdth,wght]",0.9393,0.0607
Tamil,KarlaTamilInclined-Regular,"NotoSerifTamil[wdth,wght]",0.9389,0.0611
Tamil,HindMadurai-SemiBold,"NotoSerifTamil-Italic[wdth,wght]",0.9388,0.0612
Tamil,MuktaMalar-Regular,TiroTamil-Regular,0.9386,0.0614
Tamil,MuktaMalar-Light,TiroTamil-Regular,0.9385,0.0615
Tamil,HindMadurai-Bold,MuktaMalar-SemiBold,0.9384,0.0616
Tamil,MuktaMalar-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9384,0.0616
Tamil,MuktaMalar-ExtraBold,"NotoSerifTamil-Italic[wdth,wght]",0.9382,0.0618
Tamil,MuktaMalar-Regular,"NotoSerifTamil[wdth,wght]",0.9382,0.0618
Tamil,"NotoSansTamil[wdth,wght]",Pavanam-Regular,0.9382,0.0618
Tamil,Kavivanar-Regular,TiroTamil-Italic,0.9379,0.0621
Tamil,KarlaTamilUpright-Regular,TiroTamil-Italic,0.9376,0.0624
Tamil,MuktaMalar-Light,"NotoSerifTamil[wdth,wght]",0.9375,0.0625
Tamil,BalooThambi2[wght],TiroTamil-Italic,0.9372,0.0628
Tamil,KarlaTamilInclined-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9371,0.0629
Tamil,MeeraInimai-Regular,MuktaMalar-Regular,0.937,0.063
Tamil,HindMadurai-Medium,TiroTamil-Italic,0.9369,0.0631
Tamil,Arima[wght],HindMadurai-Regular,0.9369,0.0631
Tamil,Arima[wght],"NotoSansTamilUI[wdth,wght]",0.9368,0.0632
Tamil,HindMadurai-Medium,KarlaTamilInclined-Bold,0.9364,0.0636
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-Light,0.9363,0.0637
Tamil,KarlaTamilUpright-Bold,Pavanam-Regular,0.9362,0.0638
Tamil,HindMadurai-Medium,KarlaTamilInclined-Regular,0.9362,0.0638
Tamil,HindMadurai-Regular,MuktaMalar-ExtraLight,0.9357,0.0643
Tamil,HindMadurai-SemiBold,MeeraInimai-Regular,0.9357,0.0643
Tamil,"NotoSansTamilUI[wdth,wght]",Pavanam-Regular,0.9355,0.0645
Tamil,KarlaTamilInclined-Bold,Kavivanar-Regular,0.9355,0.0645
Tamil,MuktaMalar-ExtraLight,"NotoSansTamil[wdth,wght]",0.9354,0.0646
Tamil,MuktaMalar-SemiBold,"NotoSerifTamil-Italic[wdth,wght]",0.9348,0.0652
Tamil,Coiny-Regular,KarlaTamilUpright-Bold,0.9348,0.0652
Tamil,KarlaTamilInclined-Bold,TiroTamil-Regular,0.9347,0.0653
Tamil,Arima[wght],"NotoSerifTamil[wdth,wght]",0.9347,0.0653
Tamil,HindMadurai-Regular,TiroTamil-Italic,0.9346,0.0654
Tamil,"AnekTamil[wdth,wght]",KarlaTamilInclined-Regular,0.9346,0.0654
Tamil,MuktaMalar-ExtraBold,MuktaMalar-ExtraLight,0.9343,0.0657
Tamil,KarlaTamilUpright-Bold,MuktaMalar-ExtraLight,0.934,0.066
Tamil,HindMadurai-Light,MeeraInimai-Regular,0.9339,0.0661
Tamil,MeeraInimai-Regular,MuktaMalar-Light,0.9336,0.0664
Tamil,"AnekTamil[wdth,wght]",Pavanam-Regular,0.9333,0.0667
Tamil,"AnekTamil[wdth,wght]",Lohit-Tamil,0.9331,0.0669
Tamil,Catamaran[wght],MeeraInimai-Regular,0.933,0.067
Tamil,Catamaran[wght],HindMadurai-Medium,0.933,0.067
Tamil,HindMadurai-Light,TiroTamil-Italic,0.933,0.067
Tamil,KarlaTamilInclined-Bold,"NotoSerifTamil[wdth,wght]",0.933,0.067
Tamil,KarlaTamilUpright-Bold,TiroTamil-Italic,0.9326,0.0674
Tamil,KarlaTamilInclined-Bold,TiroTamil-Italic,0.9326,0.0674
Tamil,MuktaMalar-ExtraBold,TiroTamil-Italic,0.9325,0.0675
Tamil,KarlaTamilInclined-Regular,TiroTamil-Italic,0.9322,0.0678
Tamil,HindMadurai-SemiBold,MuktaMalar-Medium,0.9322,0.0678
Tamil,HindMadurai-Light,Kavivanar-Regular,0.9321,0.0679
Tamil,Coiny-Regular,MuktaMalar-ExtraBold,0.932,0.068
Tamil,"AnekTamil[wdth,wght]",KarlaTamilInclined-Bold,0.9317,0.0683
Tamil,Arima[wght],TiroTamil-Regular,0.9316,0.0684
Tamil,HindMadurai-SemiBold,TiroTamil-Italic,0.9316,0.0684
Tamil,MuktaMalar-ExtraLight,"NotoSansTamilUI[wdth,wght]",0.9312,0.0688
Tamil,Coiny-Regular,HindMadurai-Regular,0.9312,0.0688
Tamil,HindMadurai-Bold,MeeraInimai-Regular,0.931,0.069
Tamil,HindMadurai-Bold,"NotoSerifTamil-Italic[wdth,wght]",0.9306,0.0694
Tamil,"AnekTamil[wdth,wght]",Coiny-Regular,0.9302,0.0698
Tamil,MuktaMalar-Bold,TiroTamil-Italic,0.9301,0.0699
Tamil,HindMadurai-Regular,Kavivanar-Regular,0.9301,0.0699
Tamil,Kavivanar-Regular,MuktaMalar-Light,0.9296,0.0704
Tamil,"AnekTamil[wdth,wght]",Arima[wght],0.9294,0.0706
Tamil,Kavivanar-Regular,MuktaMalar-Regular,0.9288,0.0712
Tamil,Catamaran[wght],"NotoSerifTamil-Italic[wdth,wght]",0.9287,0.0713
Tamil,Kavivanar-Regular,"NotoSansTamilUI[wdth,wght]",0.9287,0.0713
Tamil,Catamaran[wght],Kavivanar-Regular,0.9286,0.0714
Tamil,Kavivanar-Regular,"NotoSansTamil[wdth,wght]",0.9283,0.0717
Tamil,Arima[wght],MuktaMalar-Bold,0.9278,0.0722
Tamil,Kavivanar-Regular,Pavanam-Regular,0.9277,0.0723
Tamil,HindMadurai-SemiBold,KarlaTamilInclined-Bold,0.9273,0.0727
Tamil,MuktaMalar-Medium,"NotoSerifTamil-Italic[wdth,wght]",0.9273,0.0727
Tamil,"AnekTamil[wdth,wght]","NotoSerifTamil-Italic[wdth,wght]",0.9272,0.0728
Tamil,HindMadurai-Medium,MuktaMalar-Regular,0.9271,0.0729
Tamil,HindMadurai-Bold,MuktaMalar-Medium,0.9264,0.0736
Tamil,MeeraInimai-Regular,Pavanam-Regular,0.9263,0.0737
Tamil,"AnekTamil[wdth,wght]",MuktaMalar-ExtraLight,0.9262,0.0738
Tamil,Arima[wght],KarlaTamilInclined-Bold,0.9262,0.0738
Tamil,Kavivanar-Regular,MuktaMalar-Medium,0.9257,0.0743
Tamil,Arima[wght],Kavivanar-Regular,0.9254,0.0746
Tamil,HindMadurai-Bold,TiroTamil-Italic,0.9251,0.0749
Tamil,KarlaTamilUpright-Regular,Kavivanar-Regular,0.9249,0.0751
Tamil,MuktaMalar-SemiBold,TiroTamil-Italic,0.9248,0.0752
Tamil,HindMadurai-Medium,Lohit-Tamil,0.9245,0.0755
Tamil,Kavivanar-Regular,MuktaMalar-ExtraLight,0.9242,0.0758
Tamil,HindMadurai-Medium,MuktaMalar-Light,0.9235,0.0765
Tamil,"NotoSerifTamil[wdth,wght]",Pavanam-Regular,0.9234,0.0766
Tamil,Arima[wght],KarlaTamilUpright-Bold,0.9232,0.0768
Tamil,Pavanam-Regular,TiroTamil-Regular,0.9231,0.0769
Tamil,HindMadurai-SemiBold,KarlaTamilInclined-Regular,0.9229,0.0771
Tamil,MuktaMalar-ExtraLight,TiroTamil-Regular,0.9229,0.0771
Tamil,Coiny-Regular,"NotoSansTamilUI[wdth,wght]",0.9227,0.0773
Tamil,Coiny-Regular,TiroTamil-Regular,0.9227,0.0773
Tamil,Kavivanar-Regular,MuktaMalar-SemiBold,0.9226,0.0774
Tamil,HindMadurai-Medium,Kavivanar-Regular,0.9224,0.0776
Tamil,Kavivanar-Regular,MuktaMalar-Bold,0.9222,0.0778
Tamil,HindMadurai-Bold,KarlaTamilInclined-Bold,0.922,0.078
Tamil,Coiny-Regular,"NotoSansTamil[wdth,wght]",0.9218,0.0782
Tamil,Coiny-Regular,MuktaMalar-Bold,0.9215,0.0785
Tamil,MuktaMalar-ExtraLight,"NotoSerifTamil[wdth,wght]",0.9211,0.0789
Tamil,"AnekTamil[wdth,wght]",TiroTamil-Italic,0.9209,0.0791
Tamil,Arima[wght],MuktaMalar-ExtraBold,0.9204,0.0796
Tamil,Catamaran[wght],HindMadurai-SemiBold,0.9203,0.0797
Tamil,MuktaMalar-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9202,0.0798
Tamil,MeeraInimai-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9199,0.0801
Tamil,Kavivanar-Regular,MuktaMalar-ExtraBold,0.9198,0.0802
Tamil,MeeraInimai-Regular,MuktaMalar-ExtraLight,0.9197,0.0803
Tamil,Arima[wght],MeeraInimai-Regular,0.9191,0.0809
Tamil,BalooThambi2[wght],Coiny-Regular,0.9184,0.0816
Tamil,"AnekTamil[wdth,wght]",Kavivanar-Regular,0.9182,0.0818
Tamil,Kavivanar-Regular,Lohit-Tamil,0.9181,0.0819
Tamil,Lohit-Tamil,"NotoSerifTamil-Italic[wdth,wght]",0.9179,0.0821
Tamil,MuktaMalar-Light,"NotoSerifTamil-Italic[wdth,wght]",0.9178,0.0822
Tamil,HindMadurai-Medium,Pavanam-Regular,0.9178,0.0822
Tamil,Coiny-Regular,"NotoSerifTamil[wdth,wght]",0.9175,0.0825
Tamil,HindMadurai-SemiBold,MuktaMalar-Regular,0.9175,0.0825
Tamil,Catamaran[wght],TiroTamil-Italic,0.9168,0.0832
Tamil,MuktaMalar-Medium,TiroTamil-Italic,0.9161,0.0839
Tamil,Arima[wght],"NotoSerifTamil-Italic[wdth,wght]",0.9154,0.0846
Tamil,Coiny-Regular,HindMadurai-Light,0.9153,0.0847
Tamil,Arima[wght],HindMadurai-Medium,0.915,0.085
Tamil,KarlaTamilUpright-Bold,Kavivanar-Regular,0.9139,0.0861
Tamil,HindMadurai-SemiBold,Lohit-Tamil,0.9135,0.0865
Tamil,MeeraInimai-Regular,TiroTamil-Italic,0.9125,0.0875
Tamil,Kavivanar-Regular,MeeraInimai-Regular,0.9124,0.0876
Tamil,Kavivanar-Regular,TiroTamil-Regular,0.9122,0.0878
Tamil,HindMadurai-Bold,KarlaTamilInclined-Regular,0.9116,0.0884
Tamil,Coiny-Regular,MuktaMalar-SemiBold,0.9112,0.0888
Tamil,Kavivanar-Regular,"NotoSerifTamil[wdth,wght]",0.911,0.089
Tamil,Coiny-Regular,KarlaTamilUpright-Regular,0.9109,0.0891
Tamil,HindMadurai-Bold,MuktaMalar-Regular,0.9109,0.0891
Tamil,MuktaMalar-Regular,TiroTamil-Italic,0.9108,0.0892
Tamil,Coiny-Regular,TiroTamil-Italic,0.9107,0.0893
Tamil,HindMadurai-SemiBold,MuktaMalar-Light,0.9103,0.0897
Tamil,HindMadurai-SemiBold,Kavivanar-Regular,0.9098,0.0902
Tamil,Lohit-Tamil,TiroTamil-Italic,0.9086,0.0914
Tamil,MuktaMalar-Light,TiroTamil-Italic,0.9078,0.0922
Tamil,HindMadurai-Medium,MuktaMalar-ExtraLight,0.9069,0.0931
Tamil,MuktaMalar-ExtraLight,"NotoSerifTamil-Italic[wdth,wght]",0.906,0.094
Tamil,Catamaran[wght],HindMadurai-Bold,0.9044,0.0956
Tamil,HindMadurai-SemiBold,Pavanam-Regular,0.9041,0.0959
Tamil,Coiny-Regular,"NotoSerifTamil-Italic[wdth,wght]",0.9034,0.0966
Tamil,Arima[wght],TiroTamil-Italic,0.9027,0.0973
Tamil,HindMadurai-Bold,Lohit-Tamil,0.9026,0.0974
Tamil,"NotoSerifTamil-Italic[wdth,wght]",Pavanam-Regular,0.9023,0.0977
Tamil,Arima[wght],HindMadurai-SemiBold,0.9012,0.0988
Tamil,Coiny-Regular,KarlaTamilInclined-Bold,0.901,0.099
Tamil,Coiny-Regular,MuktaMalar-Medium,0.8999,0.1001
Tamil,HindMadurai-Bold,Kavivanar-Regular,0.8992,0.1008
Tamil,HindMadurai-Bold,MuktaMalar-Light,0.8983,0.1017
Tamil,Coiny-Regular,MeeraInimai-Regular,0.8974,0.1026
Tamil,MuktaMalar-ExtraLight,TiroTamil-Italic,0.8943,0.1057
Tamil,HindMadurai-SemiBold,MuktaMalar-ExtraLight,0.8937,0.1063
Tamil,Pavanam-Regular,TiroTamil-Italic,0.8903,0.1097
Tamil,HindMadurai-Bold,Pavanam-Regular,0.8893,0.1107
Tamil,Arima[wght],HindMadurai-Bold,0.8834,0.1166
Tamil,Coiny-Regular,MuktaMalar-Regular,0.8811,0.1189
Tamil,HindMadurai-Bold,MuktaMalar-ExtraLight,0.8784,0.1216
Tamil,Coiny-Regular,KarlaTamilInclined-Regular,0.8772,0.1228
Tamil,Coiny-Regular,Lohit-Tamil,0.8736,0.1264
Tamil,Catamaran[wght],Coiny-Regular,0.8687,0.1313
Tamil,Coiny-Regular,MuktaMalar-Light,0.8641,0.1359
Tamil,Coiny-Regular,Kavivanar-Regular,0.8621,0.1379
Tamil,Coiny-Regular,Pavanam-Regular,0.8508,0.1492
Tamil,Coiny-Regular,MuktaMalar-ExtraLight,0.842,0.158
Tamil,Arima[wght],Coiny-Regular,0.8294,0.1706
Tamil,Coiny-Regular,Oi-Regular,0.7876,0.2124
Tamil,HindMadurai-Bold,Oi-Regular,0.7559,0.2441
Tamil,HindMadurai-SemiBold,Oi-Regular,0.7346,0.2654
Tamil,MuktaMalar-ExtraBold,Oi-Regular,0.7308,0.2692
Tamil,"AnekTamil[wdth,wght]",Oi-Regular,0.7217,0.2783
Tamil,MuktaMalar-Bold,Oi-Regular,0.7179,0.2821
Tamil,HindMadurai-Medium,Oi-Regular,0.7178,0.2822
Tamil,"NotoSansTamilUI[wdth,wght]",Oi-Regular,0.711,0.289
Tamil,BalooThambi2[wght],Oi-Regular,0.7108,0.2892
Tamil,HindMadurai-Regular,Oi-Regular,0.7084,0.2916
Tamil,"NotoSansTamil[wdth,wght]",Oi-Regular,0.7081,0.2919
Tamil,KarlaTamilUpright-Bold,Oi-Regular,0.7017,0.2983
Tamil,MeeraInimai-Regular,Oi-Regular,0.6995,0.3005
Tamil,MuktaMalar-SemiBold,Oi-Regular,0.6978,0.3022
Tamil,"NotoSerifTamil[wdth,wght]",Oi-Regular,0.6973,0.3027
Tamil,Oi-Regular,TiroTamil-Italic,0.6934,0.3066
Tamil,Oi-Regular,TiroTamil-Regular,0.6921,0.3079
Tamil,HindMadurai-Light,Oi-Regular,0.6881,0.3119
Tamil,Kavivanar-Regular,Oi-Regular,0.687,0.313
Tamil,KarlaTamilInclined-Bold,Oi-Regular,0.6852,0.3148
Tamil,"NotoSerifTamil-Italic[wdth,wght]",Oi-Regular,0.6823,0.3177
Tamil,MuktaMalar-Medium,Oi-Regular,0.6794,0.3206
Tamil,KarlaTamilUpright-Regular,Oi-Regular,0.6641,0.3359
Tamil,MuktaMalar-Regular,Oi-Regular,0.6629,0.3371
Tamil,Catamaran[wght],Oi-Regular,0.6543,0.3457
Tamil,Lohit-Tamil,Oi-Regular,0.6457,0.3543
Tamil,KarlaTamilInclined-Regular,Oi-Regular,0.6412,0.3588
Tamil,MuktaMalar-Light,Oi-Regular,0.6376,0.3624
Tamil,Oi-Regular,Pavanam-Regular,0.6279,0.3721
Tamil,MuktaMalar-ExtraLight,Oi-Regular,0.6078,0.3922
Tamil,Arima[wght],Oi-Regular,0.5863,0.4137
